Tanggal,Kode Produk,Nama Produk,Terjual,Alamat,Toko,Alamat ,Bulan,Tahun,Hari,Transaksi_ID
2025-09-04,j01,dampling,20.0,Alun Alun Utara,Bakso Jihan,,9,2025,4,2025-09-04_Bakso Jihan
2025-09-04,j02,bakso urat,7.0,Alun Alun Utara,Bakso Jihan,,9,2025,4,2025-09-04_Bakso Jihan
2025-09-04,j03,bakso tahu,15.0,Alun Alun Utara,Bakso Jihan,,9,2025,4,2025-09-04_Bakso Jihan
2025-09-04,j04,bakso telur,20.0,Alun Alun Utara,Bakso Jihan,,9,2025,4,2025-09-04_Bakso Jihan
2025-09-04,j05,bakso keju,6.0,Alun Alun Utara,Bakso Jihan,,9,2025,4,2025-09-04_Bakso Jihan
2025-10-04,j01,dampling,9.0,Alun Alun Utara,Bakso Jihan,,10,2025,4,2025-10-04_Bakso Jihan
2025-10-04,j02,bakso urat,20.0,Alun Alun Utara,Bakso Jihan,,10,2025,4,2025-10-04_Bakso Jihan
2025-10-04,j03,bakso tahu,17.0,Alun Alun Utara,Bakso Jihan,,10,2025,4,2025-10-04_Bakso Jihan
2025-10-04,j04,bakso telur,18.0,Alun Alun Utara,Bakso Jihan,,10,2025,4,2025-10-04_Bakso Jihan
2025-10-04,j05,bakso keju,19.0,Alun Alun Utara,Bakso Jihan,,10,2025,4,2025-10-04_Bakso Jihan
2025-11-04,j01,dampling,14.0,Alun Alun Utara,Bakso Jihan,,11,2025,4,2025-11-04_Bakso Jihan
2025-11-04,j02,bakso urat,14.0,Alun Alun Utara,Bakso Jihan,,11,2025,4,2025-11-04_Bakso Jihan
2025-11-04,j03,bakso tahu,16.0,Alun Alun Utara,Bakso Jihan,,11,2025,4,2025-11-04_Bakso Jihan
2025-11-04,j04,bakso telur,14.0,Alun Alun Utara,Bakso Jihan,,11,2025,4,2025-11-04_Bakso Jihan
2025-11-04,j05,bakso keju,20.0,Alun Alun Utara,Bakso Jihan,,11,2025,4,2025-11-04_Bakso Jihan
2025-12-04,j01,dampling,18.0,Alun Alun Utara,Bakso Jihan,,12,2025,4,2025-12-04_Bakso Jihan
2025-12-04,j02,bakso urat,12.0,Alun Alun Utara,Bakso Jihan,,12,2025,4,2025-12-04_Bakso Jihan
2025-12-04,j03,bakso tahu,8.0,Alun Alun Utara,Bakso Jihan,,12,2025,4,2025-12-04_Bakso Jihan
2025-12-04,j04,bakso telur,5.0,Alun Alun Utara,Bakso Jihan,,12,2025,4,2025-12-04_Bakso Jihan
2025-12-04,j05,bakso keju,6.0,Alun Alun Utara,Bakso Jihan,,12,2025,4,2025-12-04_Bakso Jihan
2025-01-05,j01,dampling,7.0,Alun Alun Utara,Bakso Jihan,,1,2025,5,2025-01-05_Bakso Jihan
2025-01-05,j02,bakso urat,9.0,Alun Alun Utara,Bakso Jihan,,1,2025,5,2025-01-05_Bakso Jihan
2025-01-05,j03,bakso tahu,14.0,Alun Alun Utara,Bakso Jihan,,1,2025,5,2025-01-05_Bakso Jihan
2025-01-05,j04,bakso telur,14.0,Alun Alun Utara,Bakso Jihan,,1,2025,5,2025-01-05_Bakso Jihan
2025-01-05,j05,bakso keju,8.0,Alun Alun Utara,Bakso Jihan,,1,2025,5,2025-01-05_Bakso Jihan
2025-02-05,j01,dampling,5.0,Alun Alun Utara,Bakso Jihan,,2,2025,5,2025-02-05_Bakso Jihan
2025-02-05,j02,bakso urat,19.0,Alun Alun Utara,Bakso Jihan,,2,2025,5,2025-02-05_Bakso Jihan
2025-02-05,j03,bakso tahu,18.0,Alun Alun Utara,Bakso Jihan,,2,2025,5,2025-02-05_Bakso Jihan
2025-02-05,j04,bakso telur,15.0,Alun Alun Utara,Bakso Jihan,,2,2025,5,2025-02-05_Bakso Jihan
2025-02-05,j05,bakso keju,16.0,Alun Alun Utara,Bakso Jihan,,2,2025,5,2025-02-05_Bakso Jihan
2025-03-05,j01,dampling,16.0,Alun Alun Utara,Bakso Jihan,,3,2025,5,2025-03-05_Bakso Jihan
2025-03-05,j02,bakso urat,6.0,Alun Alun Utara,Bakso Jihan,,3,2025,5,2025-03-05_Bakso Jihan
2025-03-05,j03,bakso tahu,8.0,Alun Alun Utara,Bakso Jihan,,3,2025,5,2025-03-05_Bakso Jihan
2025-03-05,j04,bakso telur,18.0,Alun Alun Utara,Bakso Jihan,,3,2025,5,2025-03-05_Bakso Jihan
2025-03-05,j05,bakso keju,14.0,Alun Alun Utara,Bakso Jihan,,3,2025,5,2025-03-05_Bakso Jihan
2025-04-05,j01,dampling,19.0,Alun Alun Utara,Bakso Jihan,,4,2025,5,2025-04-05_Bakso Jihan
2025-04-05,j02,bakso urat,7.0,Alun Alun Utara,Bakso Jihan,,4,2025,5,2025-04-05_Bakso Jihan
2025-04-05,j03,bakso tahu,18.0,Alun Alun Utara,Bakso Jihan,,4,2025,5,2025-04-05_Bakso Jihan
2025-04-05,j04,bakso telur,18.0,Alun Alun Utara,Bakso Jihan,,4,2025,5,2025-04-05_Bakso Jihan
2025-04-05,j05,bakso keju,5.0,Alun Alun Utara,Bakso Jihan,,4,2025,5,2025-04-05_Bakso Jihan
2025-05-05,j01,dampling,5.0,Alun Alun Utara,Bakso Jihan,,5,2025,5,2025-05-05_Bakso Jihan
2025-05-05,j02,bakso urat,16.0,Alun Alun Utara,Bakso Jihan,,5,2025,5,2025-05-05_Bakso Jihan
2025-05-05,j03,bakso tahu,10.0,Alun Alun Utara,Bakso Jihan,,5,2025,5,2025-05-05_Bakso Jihan
2025-05-05,j04,bakso telur,11.0,Alun Alun Utara,Bakso Jihan,,5,2025,5,2025-05-05_Bakso Jihan
2025-05-05,j05,bakso keju,18.0,Alun Alun Utara,Bakso Jihan,,5,2025,5,2025-05-05_Bakso Jihan
2025-06-05,j01,dampling,12.0,Alun Alun Utara,Bakso Jihan,,6,2025,5,2025-06-05_Bakso Jihan
2025-06-05,j02,bakso urat,18.0,Alun Alun Utara,Bakso Jihan,,6,2025,5,2025-06-05_Bakso Jihan
2025-06-05,j03,bakso tahu,10.0,Alun Alun Utara,Bakso Jihan,,6,2025,5,2025-06-05_Bakso Jihan
2025-06-05,j04,bakso telur,5.0,Alun Alun Utara,Bakso Jihan,,6,2025,5,2025-06-05_Bakso Jihan
2025-06-05,j05,bakso keju,6.0,Alun Alun Utara,Bakso Jihan,,6,2025,5,2025-06-05_Bakso Jihan
2025-07-05,j01,dampling,18.0,Alun Alun Utara,Bakso Jihan,,7,2025,5,2025-07-05_Bakso Jihan
2025-07-05,j02,bakso urat,15.0,Alun Alun Utara,Bakso Jihan,,7,2025,5,2025-07-05_Bakso Jihan
2025-07-05,j03,bakso tahu,11.0,Alun Alun Utara,Bakso Jihan,,7,2025,5,2025-07-05_Bakso Jihan
2025-07-05,j04,bakso telur,17.0,Alun Alun Utara,Bakso Jihan,,7,2025,5,2025-07-05_Bakso Jihan
2025-07-05,j05,bakso keju,10.0,Alun Alun Utara,Bakso Jihan,,7,2025,5,2025-07-05_Bakso Jihan
2025-08-05,j01,dampling,7.0,Alun Alun Utara,Bakso Jihan,,8,2025,5,2025-08-05_Bakso Jihan
2025-08-05,j02,bakso urat,9.0,Alun Alun Utara,Bakso Jihan,,8,2025,5,2025-08-05_Bakso Jihan
2025-08-05,j03,bakso tahu,13.0,Alun Alun Utara,Bakso Jihan,,8,2025,5,2025-08-05_Bakso Jihan
2025-08-05,j04,bakso telur,9.0,Alun Alun Utara,Bakso Jihan,,8,2025,5,2025-08-05_Bakso Jihan
2025-08-05,j05,bakso keju,12.0,Alun Alun Utara,Bakso Jihan,,8,2025,5,2025-08-05_Bakso Jihan
2025-09-05,j01,dampling,19.0,Alun Alun Utara,Bakso Jihan,,9,2025,5,2025-09-05_Bakso Jihan
2025-09-05,j02,bakso urat,6.0,Alun Alun Utara,Bakso Jihan,,9,2025,5,2025-09-05_Bakso Jihan
2025-09-05,j03,bakso tahu,11.0,Alun Alun Utara,Bakso Jihan,,9,2025,5,2025-09-05_Bakso Jihan
2025-09-05,j04,bakso telur,17.0,Alun Alun Utara,Bakso Jihan,,9,2025,5,2025-09-05_Bakso Jihan
2025-09-05,j05,bakso keju,20.0,Alun Alun Utara,Bakso Jihan,,9,2025,5,2025-09-05_Bakso Jihan
2025-10-05,j01,dampling,5.0,Alun Alun Utara,Bakso Jihan,,10,2025,5,2025-10-05_Bakso Jihan
2025-10-05,j02,bakso urat,8.0,Alun Alun Utara,Bakso Jihan,,10,2025,5,2025-10-05_Bakso Jihan
2025-10-05,j03,bakso tahu,7.0,Alun Alun Utara,Bakso Jihan,,10,2025,5,2025-10-05_Bakso Jihan
2025-10-05,j04,bakso telur,13.0,Alun Alun Utara,Bakso Jihan,,10,2025,5,2025-10-05_Bakso Jihan
2025-10-05,j05,bakso keju,9.0,Alun Alun Utara,Bakso Jihan,,10,2025,5,2025-10-05_Bakso Jihan
2025-11-05,j01,dampling,5.0,Alun Alun Utara,Bakso Jihan,,11,2025,5,2025-11-05_Bakso Jihan
2025-11-05,j02,bakso urat,8.0,Alun Alun Utara,Bakso Jihan,,11,2025,5,2025-11-05_Bakso Jihan
2025-11-05,j03,bakso tahu,14.0,Alun Alun Utara,Bakso Jihan,,11,2025,5,2025-11-05_Bakso Jihan
2025-11-05,j04,bakso telur,20.0,Alun Alun Utara,Bakso Jihan,,11,2025,5,2025-11-05_Bakso Jihan
2025-11-05,j05,bakso keju,17.0,Alun Alun Utara,Bakso Jihan,,11,2025,5,2025-11-05_Bakso Jihan
2025-12-05,j01,dampling,17.0,Alun Alun Utara,Bakso Jihan,,12,2025,5,2025-12-05_Bakso Jihan
2025-12-05,j02,bakso urat,20.0,Alun Alun Utara,Bakso Jihan,,12,2025,5,2025-12-05_Bakso Jihan
2025-12-05,j03,bakso tahu,13.0,Alun Alun Utara,Bakso Jihan,,12,2025,5,2025-12-05_Bakso Jihan
2025-12-05,j04,bakso telur,13.0,Alun Alun Utara,Bakso Jihan,,12,2025,5,2025-12-05_Bakso Jihan
2025-12-05,j05,bakso keju,19.0,Alun Alun Utara,Bakso Jihan,,12,2025,5,2025-12-05_Bakso Jihan
2025-01-06,j01,dampling,5.0,Alun Alun Utara,Bakso Jihan,,1,2025,6,2025-01-06_Bakso Jihan
2025-01-06,j02,bakso urat,6.0,Alun Alun Utara,Bakso Jihan,,1,2025,6,2025-01-06_Bakso Jihan
2025-01-06,j03,bakso tahu,5.0,Alun Alun Utara,Bakso Jihan,,1,2025,6,2025-01-06_Bakso Jihan
2025-01-06,j04,bakso telur,17.0,Alun Alun Utara,Bakso Jihan,,1,2025,6,2025-01-06_Bakso Jihan
2025-01-06,j05,bakso keju,20.0,Alun Alun Utara,Bakso Jihan,,1,2025,6,2025-01-06_Bakso Jihan
2025-02-06,j01,dampling,14.0,Alun Alun Utara,Bakso Jihan,,2,2025,6,2025-02-06_Bakso Jihan
2025-02-06,j02,bakso urat,20.0,Alun Alun Utara,Bakso Jihan,,2,2025,6,2025-02-06_Bakso Jihan
2025-02-06,j03,bakso tahu,6.0,Alun Alun Utara,Bakso Jihan,,2,2025,6,2025-02-06_Bakso Jihan
2025-02-06,j04,bakso telur,20.0,Alun Alun Utara,Bakso Jihan,,2,2025,6,2025-02-06_Bakso Jihan
2025-02-06,j05,bakso keju,18.0,Alun Alun Utara,Bakso Jihan,,2,2025,6,2025-02-06_Bakso Jihan
2025-03-06,j01,dampling,17.0,Alun Alun Utara,Bakso Jihan,,3,2025,6,2025-03-06_Bakso Jihan
2025-03-06,j02,bakso urat,15.0,Alun Alun Utara,Bakso Jihan,,3,2025,6,2025-03-06_Bakso Jihan
2025-03-06,j03,bakso tahu,9.0,Alun Alun Utara,Bakso Jihan,,3,2025,6,2025-03-06_Bakso Jihan
2025-03-06,j04,bakso telur,6.0,Alun Alun Utara,Bakso Jihan,,3,2025,6,2025-03-06_Bakso Jihan
2025-03-06,j05,bakso keju,14.0,Alun Alun Utara,Bakso Jihan,,3,2025,6,2025-03-06_Bakso Jihan
2025-04-06,j01,dampling,13.0,Alun Alun Utara,Bakso Jihan,,4,2025,6,2025-04-06_Bakso Jihan
2025-04-06,j02,bakso urat,11.0,Alun Alun Utara,Bakso Jihan,,4,2025,6,2025-04-06_Bakso Jihan
2025-04-06,j03,bakso tahu,6.0,Alun Alun Utara,Bakso Jihan,,4,2025,6,2025-04-06_Bakso Jihan
2025-04-06,j04,bakso telur,19.0,Alun Alun Utara,Bakso Jihan,,4,2025,6,2025-04-06_Bakso Jihan
2025-04-06,j05,bakso keju,15.0,Alun Alun Utara,Bakso Jihan,,4,2025,6,2025-04-06_Bakso Jihan
2025-05-06,j01,dampling,16.0,Alun Alun Utara,Bakso Jihan,,5,2025,6,2025-05-06_Bakso Jihan
2025-05-06,j02,bakso urat,15.0,Alun Alun Utara,Bakso Jihan,,5,2025,6,2025-05-06_Bakso Jihan
2025-05-06,j03,bakso tahu,12.0,Alun Alun Utara,Bakso Jihan,,5,2025,6,2025-05-06_Bakso Jihan
2025-05-06,j04,bakso telur,11.0,Alun Alun Utara,Bakso Jihan,,5,2025,6,2025-05-06_Bakso Jihan
2025-05-06,j05,bakso keju,11.0,Alun Alun Utara,Bakso Jihan,,5,2025,6,2025-05-06_Bakso Jihan
2025-06-06,j01,dampling,10.0,Alun Alun Utara,Bakso Jihan,,6,2025,6,2025-06-06_Bakso Jihan
2025-06-06,j02,bakso urat,9.0,Alun Alun Utara,Bakso Jihan,,6,2025,6,2025-06-06_Bakso Jihan
2025-06-06,j03,bakso tahu,5.0,Alun Alun Utara,Bakso Jihan,,6,2025,6,2025-06-06_Bakso Jihan
2025-06-06,j04,bakso telur,13.0,Alun Alun Utara,Bakso Jihan,,6,2025,6,2025-06-06_Bakso Jihan
2025-06-06,j05,bakso keju,13.0,Alun Alun Utara,Bakso Jihan,,6,2025,6,2025-06-06_Bakso Jihan
2025-07-06,j01,dampling,14.0,Alun Alun Utara,Bakso Jihan,,7,2025,6,2025-07-06_Bakso Jihan
2025-07-06,j02,bakso urat,17.0,Alun Alun Utara,Bakso Jihan,,7,2025,6,2025-07-06_Bakso Jihan
2025-07-06,j03,bakso tahu,10.0,Alun Alun Utara,Bakso Jihan,,7,2025,6,2025-07-06_Bakso Jihan
2025-07-06,j04,bakso telur,11.0,Alun Alun Utara,Bakso Jihan,,7,2025,6,2025-07-06_Bakso Jihan
2025-07-06,j05,bakso keju,6.0,Alun Alun Utara,Bakso Jihan,,7,2025,6,2025-07-06_Bakso Jihan
2025-08-06,j01,dampling,8.0,Alun Alun Utara,Bakso Jihan,,8,2025,6,2025-08-06_Bakso Jihan
2025-08-06,j02,bakso urat,15.0,Alun Alun Utara,Bakso Jihan,,8,2025,6,2025-08-06_Bakso Jihan
2025-08-06,j03,bakso tahu,10.0,Alun Alun Utara,Bakso Jihan,,8,2025,6,2025-08-06_Bakso Jihan
2025-08-06,j04,bakso telur,14.0,Alun Alun Utara,Bakso Jihan,,8,2025,6,2025-08-06_Bakso Jihan
2025-08-06,j05,bakso keju,5.0,Alun Alun Utara,Bakso Jihan,,8,2025,6,2025-08-06_Bakso Jihan
2025-09-06,j01,dampling,8.0,Alun Alun Utara,Bakso Jihan,,9,2025,6,2025-09-06_Bakso Jihan
2025-09-06,j02,bakso urat,9.0,Alun Alun Utara,Bakso Jihan,,9,2025,6,2025-09-06_Bakso Jihan
2025-09-06,j03,bakso tahu,15.0,Alun Alun Utara,Bakso Jihan,,9,2025,6,2025-09-06_Bakso Jihan
2025-09-06,j04,bakso telur,17.0,Alun Alun Utara,Bakso Jihan,,9,2025,6,2025-09-06_Bakso Jihan
2025-09-06,j05,bakso keju,18.0,Alun Alun Utara,Bakso Jihan,,9,2025,6,2025-09-06_Bakso Jihan
2025-10-06,j01,dampling,8.0,Alun Alun Utara,Bakso Jihan,,10,2025,6,2025-10-06_Bakso Jihan
2025-10-06,j02,bakso urat,18.0,Alun Alun Utara,Bakso Jihan,,10,2025,6,2025-10-06_Bakso Jihan
2025-10-06,j03,bakso tahu,12.0,Alun Alun Utara,Bakso Jihan,,10,2025,6,2025-10-06_Bakso Jihan
2025-10-06,j04,bakso telur,20.0,Alun Alun Utara,Bakso Jihan,,10,2025,6,2025-10-06_Bakso Jihan
2025-10-06,j05,bakso keju,8.0,Alun Alun Utara,Bakso Jihan,,10,2025,6,2025-10-06_Bakso Jihan
2025-11-06,j01,dampling,7.0,Alun Alun Utara,Bakso Jihan,,11,2025,6,2025-11-06_Bakso Jihan
2025-11-06,j02,bakso urat,14.0,Alun Alun Utara,Bakso Jihan,,11,2025,6,2025-11-06_Bakso Jihan
2025-11-06,j03,bakso tahu,12.0,Alun Alun Utara,Bakso Jihan,,11,2025,6,2025-11-06_Bakso Jihan
2025-11-06,j04,bakso telur,12.0,Alun Alun Utara,Bakso Jihan,,11,2025,6,2025-11-06_Bakso Jihan
2025-11-06,j05,bakso keju,12.0,Alun Alun Utara,Bakso Jihan,,11,2025,6,2025-11-06_Bakso Jihan
2025-12-06,j01,dampling,9.0,Alun Alun Utara,Bakso Jihan,,12,2025,6,2025-12-06_Bakso Jihan
2025-12-06,j02,bakso urat,16.0,Alun Alun Utara,Bakso Jihan,,12,2025,6,2025-12-06_Bakso Jihan
2025-12-06,j03,bakso tahu,6.0,Alun Alun Utara,Bakso Jihan,,12,2025,6,2025-12-06_Bakso Jihan
2025-12-06,j04,bakso telur,16.0,Alun Alun Utara,Bakso Jihan,,12,2025,6,2025-12-06_Bakso Jihan
2025-12-06,j05,bakso keju,19.0,Alun Alun Utara,Bakso Jihan,,12,2025,6,2025-12-06_Bakso Jihan
2025-01-07,j01,dampling,10.0,Alun Alun Utara,Bakso Jihan,,1,2025,7,2025-01-07_Bakso Jihan
2025-01-07,j02,bakso urat,7.0,Alun Alun Utara,Bakso Jihan,,1,2025,7,2025-01-07_Bakso Jihan
2025-01-07,j03,bakso tahu,12.0,Alun Alun Utara,Bakso Jihan,,1,2025,7,2025-01-07_Bakso Jihan
2025-01-07,j04,bakso telur,20.0,Alun Alun Utara,Bakso Jihan,,1,2025,7,2025-01-07_Bakso Jihan
2025-01-07,j05,bakso keju,20.0,Alun Alun Utara,Bakso Jihan,,1,2025,7,2025-01-07_Bakso Jihan
2025-02-07,j01,dampling,16.0,Alun Alun Utara,Bakso Jihan,,2,2025,7,2025-02-07_Bakso Jihan
2025-02-07,j02,bakso urat,15.0,Alun Alun Utara,Bakso Jihan,,2,2025,7,2025-02-07_Bakso Jihan
2025-02-07,j03,bakso tahu,19.0,Alun Alun Utara,Bakso Jihan,,2,2025,7,2025-02-07_Bakso Jihan
2025-02-07,j04,bakso telur,15.0,Alun Alun Utara,Bakso Jihan,,2,2025,7,2025-02-07_Bakso Jihan
2025-02-07,j05,bakso keju,5.0,Alun Alun Utara,Bakso Jihan,,2,2025,7,2025-02-07_Bakso Jihan
2025-03-07,j01,dampling,19.0,Alun Alun Utara,Bakso Jihan,,3,2025,7,2025-03-07_Bakso Jihan
2025-03-07,j02,bakso urat,5.0,Alun Alun Utara,Bakso Jihan,,3,2025,7,2025-03-07_Bakso Jihan
2025-03-07,j03,bakso tahu,11.0,Alun Alun Utara,Bakso Jihan,,3,2025,7,2025-03-07_Bakso Jihan
2025-03-07,j04,bakso telur,5.0,Alun Alun Utara,Bakso Jihan,,3,2025,7,2025-03-07_Bakso Jihan
2025-03-07,j05,bakso keju,7.0,Alun Alun Utara,Bakso Jihan,,3,2025,7,2025-03-07_Bakso Jihan
2025-04-07,j01,dampling,11.0,Alun Alun Utara,Bakso Jihan,,4,2025,7,2025-04-07_Bakso Jihan
2025-04-07,j02,bakso urat,16.0,Alun Alun Utara,Bakso Jihan,,4,2025,7,2025-04-07_Bakso Jihan
2025-04-07,j03,bakso tahu,11.0,Alun Alun Utara,Bakso Jihan,,4,2025,7,2025-04-07_Bakso Jihan
2025-04-07,j04,bakso telur,7.0,Alun Alun Utara,Bakso Jihan,,4,2025,7,2025-04-07_Bakso Jihan
2025-04-07,j05,bakso keju,12.0,Alun Alun Utara,Bakso Jihan,,4,2025,7,2025-04-07_Bakso Jihan
2025-05-07,j01,dampling,7.0,Alun Alun Utara,Bakso Jihan,,5,2025,7,2025-05-07_Bakso Jihan
2025-05-07,j02,bakso urat,8.0,Alun Alun Utara,Bakso Jihan,,5,2025,7,2025-05-07_Bakso Jihan
2025-05-07,j03,bakso tahu,7.0,Alun Alun Utara,Bakso Jihan,,5,2025,7,2025-05-07_Bakso Jihan
2025-05-07,j04,bakso telur,13.0,Alun Alun Utara,Bakso Jihan,,5,2025,7,2025-05-07_Bakso Jihan
2025-05-07,j05,bakso keju,12.0,Alun Alun Utara,Bakso Jihan,,5,2025,7,2025-05-07_Bakso Jihan
2025-06-07,j01,dampling,16.0,Alun Alun Utara,Bakso Jihan,,6,2025,7,2025-06-07_Bakso Jihan
2025-06-07,j02,bakso urat,15.0,Alun Alun Utara,Bakso Jihan,,6,2025,7,2025-06-07_Bakso Jihan
2025-06-07,j03,bakso tahu,7.0,Alun Alun Utara,Bakso Jihan,,6,2025,7,2025-06-07_Bakso Jihan
2025-06-07,j04,bakso telur,19.0,Alun Alun Utara,Bakso Jihan,,6,2025,7,2025-06-07_Bakso Jihan
2025-06-07,j05,bakso keju,11.0,Alun Alun Utara,Bakso Jihan,,6,2025,7,2025-06-07_Bakso Jihan
2025-07-07,j01,dampling,16.0,Alun Alun Utara,Bakso Jihan,,7,2025,7,2025-07-07_Bakso Jihan
2025-07-07,j02,bakso urat,14.0,Alun Alun Utara,Bakso Jihan,,7,2025,7,2025-07-07_Bakso Jihan
2025-07-07,j03,bakso tahu,14.0,Alun Alun Utara,Bakso Jihan,,7,2025,7,2025-07-07_Bakso Jihan
2025-07-07,j04,bakso telur,16.0,Alun Alun Utara,Bakso Jihan,,7,2025,7,2025-07-07_Bakso Jihan
2025-07-07,j05,bakso keju,20.0,Alun Alun Utara,Bakso Jihan,,7,2025,7,2025-07-07_Bakso Jihan
2025-08-07,j01,dampling,14.0,Alun Alun Utara,Bakso Jihan,,8,2025,7,2025-08-07_Bakso Jihan
2025-08-07,j02,bakso urat,5.0,Alun Alun Utara,Bakso Jihan,,8,2025,7,2025-08-07_Bakso Jihan
2025-08-07,j03,bakso tahu,17.0,Alun Alun Utara,Bakso Jihan,,8,2025,7,2025-08-07_Bakso Jihan
2025-08-07,j04,bakso telur,7.0,Alun Alun Utara,Bakso Jihan,,8,2025,7,2025-08-07_Bakso Jihan
2025-08-07,j05,bakso keju,8.0,Alun Alun Utara,Bakso Jihan,,8,2025,7,2025-08-07_Bakso Jihan
2025-09-07,j01,dampling,17.0,Alun Alun Utara,Bakso Jihan,,9,2025,7,2025-09-07_Bakso Jihan
2025-09-07,j02,bakso urat,15.0,Alun Alun Utara,Bakso Jihan,,9,2025,7,2025-09-07_Bakso Jihan
2025-09-07,j03,bakso tahu,20.0,Alun Alun Utara,Bakso Jihan,,9,2025,7,2025-09-07_Bakso Jihan
2025-09-07,j04,bakso telur,5.0,Alun Alun Utara,Bakso Jihan,,9,2025,7,2025-09-07_Bakso Jihan
2025-09-07,j05,bakso keju,15.0,Alun Alun Utara,Bakso Jihan,,9,2025,7,2025-09-07_Bakso Jihan
2025-10-07,j01,dampling,14.0,Alun Alun Utara,Bakso Jihan,,10,2025,7,2025-10-07_Bakso Jihan
2025-10-07,j02,bakso urat,9.0,Alun Alun Utara,Bakso Jihan,,10,2025,7,2025-10-07_Bakso Jihan
2025-10-07,j03,bakso tahu,5.0,Alun Alun Utara,Bakso Jihan,,10,2025,7,2025-10-07_Bakso Jihan
2025-10-07,j04,bakso telur,15.0,Alun Alun Utara,Bakso Jihan,,10,2025,7,2025-10-07_Bakso Jihan
2025-10-07,j05,bakso keju,12.0,Alun Alun Utara,Bakso Jihan,,10,2025,7,2025-10-07_Bakso Jihan
2025-11-07,j01,dampling,16.0,Alun Alun Utara,Bakso Jihan,,11,2025,7,2025-11-07_Bakso Jihan
2025-11-07,j02,bakso urat,17.0,Alun Alun Utara,Bakso Jihan,,11,2025,7,2025-11-07_Bakso Jihan
2025-11-07,j03,bakso tahu,7.0,Alun Alun Utara,Bakso Jihan,,11,2025,7,2025-11-07_Bakso Jihan
2025-11-07,j04,bakso telur,7.0,Alun Alun Utara,Bakso Jihan,,11,2025,7,2025-11-07_Bakso Jihan
2025-11-07,j05,bakso keju,5.0,Alun Alun Utara,Bakso Jihan,,11,2025,7,2025-11-07_Bakso Jihan
2025-12-07,j01,dampling,12.0,Alun Alun Utara,Bakso Jihan,,12,2025,7,2025-12-07_Bakso Jihan
2025-12-07,j02,bakso urat,8.0,Alun Alun Utara,Bakso Jihan,,12,2025,7,2025-12-07_Bakso Jihan
2025-12-07,j03,bakso tahu,9.0,Alun Alun Utara,Bakso Jihan,,12,2025,7,2025-12-07_Bakso Jihan
2025-12-07,j04,bakso telur,12.0,Alun Alun Utara,Bakso Jihan,,12,2025,7,2025-12-07_Bakso Jihan
2025-12-07,j05,bakso keju,13.0,Alun Alun Utara,Bakso Jihan,,12,2025,7,2025-12-07_Bakso Jihan
2025-01-08,j01,dampling,12.0,Alun Alun Utara,Bakso Jihan,,1,2025,8,2025-01-08_Bakso Jihan
2025-01-08,j02,bakso urat,17.0,Alun Alun Utara,Bakso Jihan,,1,2025,8,2025-01-08_Bakso Jihan
2025-01-08,j03,bakso tahu,8.0,Alun Alun Utara,Bakso Jihan,,1,2025,8,2025-01-08_Bakso Jihan
2025-01-08,j04,bakso telur,5.0,Alun Alun Utara,Bakso Jihan,,1,2025,8,2025-01-08_Bakso Jihan
2025-01-08,j05,bakso keju,16.0,Alun Alun Utara,Bakso Jihan,,1,2025,8,2025-01-08_Bakso Jihan
2025-02-08,j01,dampling,10.0,Alun Alun Utara,Bakso Jihan,,2,2025,8,2025-02-08_Bakso Jihan
2025-02-08,j02,bakso urat,19.0,Alun Alun Utara,Bakso Jihan,,2,2025,8,2025-02-08_Bakso Jihan
2025-02-08,j03,bakso tahu,5.0,Alun Alun Utara,Bakso Jihan,,2,2025,8,2025-02-08_Bakso Jihan
2025-02-08,j04,bakso telur,13.0,Alun Alun Utara,Bakso Jihan,,2,2025,8,2025-02-08_Bakso Jihan
2025-02-08,j05,bakso keju,10.0,Alun Alun Utara,Bakso Jihan,,2,2025,8,2025-02-08_Bakso Jihan
2025-03-08,j01,dampling,14.0,Alun Alun Utara,Bakso Jihan,,3,2025,8,2025-03-08_Bakso Jihan
2025-03-08,j02,bakso urat,15.0,Alun Alun Utara,Bakso Jihan,,3,2025,8,2025-03-08_Bakso Jihan
2025-03-08,j03,bakso tahu,19.0,Alun Alun Utara,Bakso Jihan,,3,2025,8,2025-03-08_Bakso Jihan
2025-03-08,j04,bakso telur,18.0,Alun Alun Utara,Bakso Jihan,,3,2025,8,2025-03-08_Bakso Jihan
2025-03-08,j05,bakso keju,7.0,Alun Alun Utara,Bakso Jihan,,3,2025,8,2025-03-08_Bakso Jihan
2025-04-08,j01,dampling,6.0,Alun Alun Utara,Bakso Jihan,,4,2025,8,2025-04-08_Bakso Jihan
2025-04-08,j02,bakso urat,15.0,Alun Alun Utara,Bakso Jihan,,4,2025,8,2025-04-08_Bakso Jihan
2025-04-08,j03,bakso tahu,10.0,Alun Alun Utara,Bakso Jihan,,4,2025,8,2025-04-08_Bakso Jihan
2025-04-08,j04,bakso telur,10.0,Alun Alun Utara,Bakso Jihan,,4,2025,8,2025-04-08_Bakso Jihan
2025-04-08,j05,bakso keju,20.0,Alun Alun Utara,Bakso Jihan,,4,2025,8,2025-04-08_Bakso Jihan
2025-05-08,j01,dampling,5.0,Alun Alun Utara,Bakso Jihan,,5,2025,8,2025-05-08_Bakso Jihan
